weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2020-08-22 00:00:00+00:00,11525.5,11655,11715,11388.5,1.1236,2.86693,0.272227,0.532084,0.511625,0.37663,0.534338,0.104403,0.704854
2020-08-29 00:00:00+00:00,11537.5,11723,11723,11445.5,1.6078,2.42453,0.268865,0.388978,0.691209,0.349767,0.387491,0.080902,0.902646
2020-09-05 00:00:00+00:00,10475,10257.5,10551,9876,-2.07637,6.83475,0.89816,0.72626,1.23669,0.504607,0.41072,-0.393553,1.22859
2020-09-12 00:00:00+00:00,10388,10332.5,10562.5,10224.5,-0.53427,3.30579,0.289927,0.57482,0.504378,0.40228,0.654682,0.112354,0.614467
2020-09-19 00:00:00+00:00,10942,10923,11150.5,10782,-0.173643,3.41773,0.313032,0.39312,0.796277,0.365597,0.428619,0.0525648,0.852965
2020-09-26 00:00:00+00:00,10695,10779.5,10800,10631,0.790089,1.58969,0.252682,0.400148,0.631471,0.370758,0.386113,0.118076,0.960232
2020-10-03 00:00:00+00:00,10560,10673,10686.5,10508,1.07008,1.69871,0.188149,0.373483,0.503769,0.422704,0.36855,0.234555,1.14694
2020-10-10 00:00:00+00:00,11069.5,11382,11465,11069.5,2.82307,3.57288,0.413681,0.259525,1.594,0.329179,0.335327,-0.0845025,0.981665
2020-10-17 00:00:00+00:00,11319.5,11514.5,11514.5,11288,1.72269,2.00656,0.194645,0.366869,0.530557,0.324145,0.33713,0.1295,0.961483
2020-10-24 00:00:00+00:00,12939,13049,13358,12903.5,0.850143,3.5223,0.405026,0.510069,0.794061,0.403756,0.449401,-0.00127058,0.898432
2020-10-31 00:00:00+00:00,13566.5,13777,14012.5,13440,1.55162,4.25967,0.544657,0.544844,0.999658,0.420269,0.413483,-0.124388,1.01641
2020-11-07 00:00:00+00:00,15620,15508,15776,14520,-0.717029,8.65014,0.658186,0.695716,0.946056,0.63262,0.564037,-0.0255659,1.12159
2020-11-14 00:00:00+00:00,16327.5,15976,16327.5,15767,-2.15281,3.55489,0.412885,0.622721,0.663033,0.477764,0.493484,0.0648789,0.968145
2020-11-21 00:00:00+00:00,18686,18463.5,18987.5,17696.5,-1.19073,7.29523,0.619701,0.761401,0.813895,0.646285,0.614001,0.0265844,1.05258
2020-11-28 00:00:00+00:00,17109.5,18212,18348.5,16899.5,6.44379,8.57422,0.528315,0.994149,0.531424,0.715945,0.777813,0.18763,0.920458
2020-12-05 00:00:00+00:00,18593.5,19399,19415.5,18574.5,4.33216,4.52771,0.414887,0.910094,0.455872,0.655294,0.864803,0.240407,0.757738
2020-12-12 00:00:00+00:00,18119,19183.5,19428.5,18119,5.87505,7.22722,0.439472,0.57581,0.763224,0.607618,0.624783,0.168146,0.972527
2020-12-19 00:00:00+00:00,23124,23491.5,24302,22908.5,1.58926,6.08289,0.701488,0.853391,0.822001,0.599313,0.707332,-0.102175,0.847288
2020-12-26 00:00:00+00:00,24624.5,26266,28301.5,24554,6.66613,15.2623,1.00083,0.843511,1.1865,0.743784,0.708857,-0.257044,1.04927
2021-01-02 00:00:00+00:00,29318.5,33088.5,34769.5,29125.5,12.8588,19.3782,1.27567,0.777759,1.64019,0.712989,0.810857,-0.562685,0.879303
2021-01-09 00:00:00+00:00,40960.5,38250,41482.5,35953,-6.61735,15.3798,1.38492,1.60063,0.865234,1.51854,1.09027,0.133621,1.39281
2021-01-16 00:00:00+00:00,37226,35864.5,37887,34015.5,-3.65739,11.3816,1.17311,2.00249,0.585826,1.55586,1.48372,0.38275,1.04862
2021-01-23 00:00:00+00:00,32667,32300,33385.5,31178.5,-1.12346,7.0786,0.909653,1.27234,0.714946,1.07962,1.09203,0.169969,0.988636
2021-01-30 00:00:00+00:00,34623.5,33128.5,34852,32303.5,-4.31788,7.88924,0.962358,1.44496,0.66601,1.49853,1.09717,0.536169,1.36582
2021-02-06 00:00:00+00:00,38647.5,38907,40961,37599.5,0.671454,8.94028,0.866087,0.820906,1.05504,0.847565,0.959593,-0.0185221,0.883255
2021-02-13 00:00:00+00:00,47554,48696,49715.5,46414,2.40148,7.11316,0.672989,1.23059,0.546884,1.09156,1.26984,0.418569,0.859602
2021-02-20 00:00:00+00:00,56196.5,57523.5,58442,54899.5,2.36136,6.4527,0.757733,0.832251,0.910462,0.925663,1.16129,0.16793,0.797097
2021-02-27 00:00:00+00:00,46624,45265.5,48346.5,43190.5,-2.91374,11.9378,1.18907,1.74119,0.682909,1.11199,1.34756,-0.0770855,0.825187
2021-03-06 00:00:00+00:00,49020,51029,51490,47178.5,4.09833,9.1387,0.714267,1.00949,0.707555,0.933137,0.871005,0.21887,1.07133
2021-03-13 00:00:00+00:00,56847.5,59000,61828.5,56154,3.78645,10.1052,0.7576,0.843822,0.897819,0.899671,0.834253,0.142071,1.07841
2021-03-20 00:00:00+00:00,58088,57431,59949.5,56007,-1.13104,7.0393,0.605193,0.931354,0.649799,0.726754,0.953073,0.121561,0.762537
2021-03-27 00:00:00+00:00,55288.5,55811,56526.5,54051.5,0.945043,4.57897,0.574948,0.877169,0.655458,0.648788,0.682359,0.0738408,0.950802
2021-04-03 00:00:00+00:00,59024,58274,59787,56658,-1.27067,5.52261,0.489112,0.601668,0.812927,0.662109,0.683092,0.172997,0.969282
2021-04-10 00:00:00+00:00,58106.5,60071.5,61314.5,57972,3.38172,5.76571,0.541089,0.5083,1.06451,0.516816,0.589116,-0.0242721,0.877274
2021-04-17 00:00:00+00:00,61519,56277.5,62585,51805.5,-8.52013,20.8076,1.66929,0.655781,2.54549,0.523319,0.717444,-1.14597,0.729422
2021-04-24 00:00:00+00:00,50854.5,49106.5,51014.5,47211.5,-3.43726,8.05524,0.818152,1.03484,0.790605,0.796961,0.605699,-0.0211915,1.31577
2021-05-01 00:00:00+00:00,57814,56646.5,58514.5,56216.5,-2.01941,4.08777,0.501901,0.700103,0.716896,0.656534,0.744704,0.154633,0.881604
2021-05-08 00:00:00+00:00,57651,58338.5,59583,56476,1.19252,5.50145,0.663725,0.75112,0.883647,0.598703,0.7533,-0.0650221,0.794773
2021-05-15 00:00:00+00:00,50176.5,46465,50691.5,44072,-7.39689,15.0197,1.23595,1.25759,0.982796,0.755777,0.784318,-0.480174,0.963611
2021-05-22 00:00:00+00:00,37377.5,34758,38851,31356.5,-7.00823,23.9009,2.10865,2.88244,0.731548,1.38585,1.34835,-0.722794,1.02781
2021-05-29 00:00:00+00:00,35768.5,35688.5,37231,33550,-0.22366,10.9717,1.19867,1.39507,0.859218,1.14848,1.12567,-0.0501885,1.02026
2021-06-05 00:00:00+00:00,36752.5,35814,37928,34927,-2.55357,8.59221,0.832763,0.862531,0.965488,1.03459,0.908346,0.201824,1.13898
2021-06-12 00:00:00+00:00,37170.5,39036.5,39270.5,34730.5,5.02011,13.0721,0.867908,1.06068,0.818256,0.807704,1.07984,-0.0602039,0.747986
2021-06-19 00:00:00+00:00,35706,35600.5,36304.5,33402,-0.295469,8.6896,0.791827,0.767038,1.03232,0.92783,0.882828,0.136004,1.05097
2021-06-26 00:00:00+00:00,31389,34692,34692,30235,10.5228,14.7412,1.10882,1.36105,0.814683,1.01441,1.2525,-0.0944141,0.809911
2021-07-03 00:00:00+00:00,33785,35258,35901,33384.5,4.35992,7.53793,0.46312,0.748358,0.618849,0.960125,0.987597,0.497005,0.972183
2021-07-10 00:00:00+00:00,33848,34259,34536.5,33118.5,1.21425,4.28159,0.463416,0.657333,0.704994,0.732837,0.801767,0.269421,0.914027
2021-07-17 00:00:00+00:00,31415.5,31775.5,32369.5,31210,1.14593,3.71516,0.471308,0.592374,0.795627,0.702179,0.757338,0.230871,0.927168
2021-07-24 00:00:00+00:00,33588,35442,35442,33450,5.51983,5.95516,0.500449,0.617553,0.810375,0.61977,0.882719,0.11932,0.702114
2021-07-31 00:00:00+00:00,41992.5,39851,42497.5,39706.5,-5.09972,7.02908,0.660408,1.08231,0.610184,0.841433,0.838271,0.181025,1.00377
2021-08-07 00:00:00+00:00,42783,43838.5,45309.5,42703.5,2.4671,6.10254,0.826445,0.776959,1.06369,0.909699,0.787579,0.0832546,1.15506
2021-08-14 00:00:00+00:00,47759.5,47044.5,48062.5,45656.5,-1.49708,5.26979,0.610785,0.693595,0.880607,0.783053,0.813577,0.172269,0.962482
2021-08-21 00:00:00+00:00,49351.5,49329.5,49752,48296.5,-0.0445782,3.01368,0.499743,0.647632,0.771647,0.744586,0.756802,0.244842,0.983858
2021-08-28 00:00:00+00:00,49199,48813,49648.5,48065,-0.784569,3.2945,0.417927,0.571883,0.73079,0.740329,0.739318,0.322402,1.00137
2021-09-04 00:00:00+00:00,49991.5,51864.5,51926.5,49576.5,3.74664,4.74015,0.439346,0.540515,0.812828,0.700638,0.719712,0.261292,0.973498
2021-09-11 00:00:00+00:00,44796,46062.5,46397.5,44796,2.82726,3.5751,0.496451,1.5071,0.329409,0.679918,0.832505,0.183467,0.816714
2021-09-18 00:00:00+00:00,47257.5,47247.5,48782,47022.5,-0.0211607,3.74183,0.408151,0.65603,0.622153,0.607318,0.718659,0.199168,0.845071
2021-09-25 00:00:00+00:00,42713.5,43194.5,43901.5,41014,1.12611,7.04028,0.792273,1.03906,0.762492,0.806074,0.877147,0.0138012,0.918973
2021-10-02 00:00:00+00:00,48214.5,48264,49183,47239,0.102666,4.11524,0.463458,0.748096,0.619517,0.743342,0.745172,0.279883,0.997543
2021-10-09 00:00:00+00:00,53850,54742.5,56285,53850,1.65738,4.52182,0.527931,0.696646,0.757819,0.72073,0.742412,0.192798,0.970795
2021-10-16 00:00:00+00:00,61599.5,61578,62368,59409,-0.0349029,4.98073,0.537268,0.648197,0.828865,1.18712,0.764686,0.649848,1.55242
2021-10-23 00:00:00+00:00,60620,60896.5,61767.5,59595,0.45612,3.64544,0.486449,0.746926,0.651267,0.727489,0.856685,0.241041,0.849191
2021-10-30 00:00:00+00:00,62256.5,61374,62439.5,60205.5,-1.41752,3.71062,0.459629,0.799235,0.575086,0.74298,0.752974,0.283351,0.986727
2021-11-06 00:00:00+00:00,61005.5,63342.5,63342.5,60207,3.8308,5.20787,0.400538,0.552321,0.725192,0.629097,0.745724,0.228559,0.843605
2021-11-13 00:00:00+00:00,64418.5,65548,65548,63466,1.75338,3.2805,0.414633,0.691006,0.600043,0.657288,0.696583,0.242655,0.943589
2021-11-20 00:00:00+00:00,58067,58650,59894.5,57485.5,1.00401,4.19062,0.509445,0.758659,0.671507,0.683975,0.837185,0.17453,0.816994
2021-11-27 00:00:00+00:00,53675.5,57336,57336,53634,6.81968,6.90234,0.618472,0.708235,0.873259,0.757759,0.724214,0.139287,1.04632
2021-12-04 00:00:00+00:00,53560.5,49453.5,53836.5,43619,-7.66796,23.4244,1.89578,0.699938,2.70849,0.639888,0.684084,-1.25589,0.935394
2021-12-11 00:00:00+00:00,47316,50141.5,50719.5,47031,5.97155,7.8427,0.598812,0.82243,0.728101,0.735105,0.708114,0.136293,1.03812
2021-12-18 00:00:00+00:00,46175.5,46696,48053.5,45608.5,1.12722,5.36084,0.565219,0.736108,0.767848,0.664023,0.734781,0.0988037,0.903702
2021-12-25 00:00:00+00:00,50791,50820,51268,49605,0.0570967,3.35248,0.406975,0.507789,0.801466,0.607873,0.67075,0.200897,0.906258
2022-01-01 00:00:00+00:00,46347.5,47325,47895,46303,2.10907,3.43822,0.485776,0.577239,0.84155,0.635475,0.650748,0.149699,0.97653
2022-01-08 00:00:00+00:00,41625,41888,42722.5,40700.5,0.631832,4.968,0.554599,0.674868,0.821788,0.6236,0.609647,0.0690017,1.02289
2022-01-15 00:00:00+00:00,43030.5,43079.5,43749.5,42646,0.113873,2.58758,0.36541,0.625744,0.583962,0.494819,0.640719,0.129409,0.772288
2022-01-22 00:00:00+00:00,36427.5,36267.5,36683,34268.5,-0.439229,7.04583,1.09434,0.758381,1.443,0.735112,0.529677,-0.359232,1.38785
2022-01-29 00:00:00+00:00,37802.5,37907,38652.5,37385.5,0.276437,3.38901,0.508824,0.967829,0.525738,0.662417,0.788837,0.153593,0.839739
